description,genre,imdb_url,img_url,movie_id,title,users_rating,year
"The lives of two mob hitmen, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Crime,Drama",https://www.imdb.com/title/tt0110912/,"https://m.media-amazon.com/images/M/MV5BNGNhMDIzZTUtNTBlZi00MTRlLWFjM2ItYzViMjE3YzI5MjljXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",110912,Pulp Fiction,8.9,1994
"A homosexual Catholic priest finds out during confessional that a young girl is being sexually abused by her father, and has to decide how to deal with both that secret and his own.","Drama,Romance",https://www.imdb.com/title/tt0110889/,"https://m.media-amazon.com/images/M/MV5BYzAyYzQ0ODQtNzNhMi00NWVkLTk1YTItODE4Y2U4YmE0NDgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110889,Priest,7.1,1994
"Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with a new lover, but finds herself imprisoned by her powerful and ruthless family.","Biography,Drama,History,Romance",https://www.imdb.com/title/tt0110963/,"https://m.media-amazon.com/images/M/MV5BNTc4NTdjODgtZmI1MS00MDI5LWFhZjYtMjAzNTVhYzk1ZjFiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR8,0,182,268_AL__QL50.jpg",110963,Queen Margot,7.5,1994
"A female gunfighter returns to a frontier town where a dueling tournament is being held, which she enters in an effort to avenge her father's death.","Action,Romance,Thriller,Western",https://www.imdb.com/title/tt0114214/,"https://m.media-amazon.com/images/M/MV5BOTI2ZTZmMmItMmM3YS00ZjUwLWJiODMtMmRjMWM4NDE0OWFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114214,The Quick and the Dead,6.4,1995
An elderly yet young-at-heart man moves in with his grandson and both their lives turn upside-down.,"Comedy,Drama",https://www.imdb.com/title/tt0114296/,"https://m.media-amazon.com/images/M/MV5BMDVjMDU0NDUtNzQxYy00MjgyLWI3ZTAtNjc1ZDAxMWE4NTAzXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114296,Roommates,6.4,1995
A model discovers her neighbor is keen on invading people's privacy.,"Drama,Mystery,Romance",https://www.imdb.com/title/tt0111495/,"https://m.media-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111495,Three Colors: Red,8.1,1994
A chronicle of the interconnected lives of a group of people in the lead up to Paris Fashion Week.,"Comedy,Drama",https://www.imdb.com/title/tt0110907/,"https://m.media-amazon.com/images/M/MV5BZWMwN2RiZDQtN2RkNS00YzJkLWI2ODMtODk1MzQxODE4NzU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110907,Ready to Wear,5.1,1994
Riyo marries a man more than twice her age. She is devastated and labors in the sugar cane field. At the end she is able to love her husband.,"Drama,Romance",https://www.imdb.com/title/tt0114129/,"https://m.media-amazon.com/images/M/MV5BY2M2NGIzYzktYjQ3ZS00YjZkLWJjOTQtYWE0YWRhY2RmZmU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114129,Picture Bride,6.7,1994
Just why are people surrounding Adam Pratman dropping down dead? Is this five year old really a murderous sociopath?,"Drama,Horror,Thriller",https://www.imdb.com/title/tt0110965/,"https://m.media-amazon.com/images/M/MV5BYTAyMDBkYTgtNzNhOC00ZWFmLWFlYjEtMzA0MGY4MDEwZjM2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110965,Relative Fear,5.7,1994
A woman struggles to find a way to live her life after the death of her husband and child.,"Drama,Music,Mystery,Romance",https://www.imdb.com/title/tt0108394/,"https://m.media-amazon.com/images/M/MV5BZGJhNDdmMWMtNzZiYy00MmFiLThjNmUtYTE1ZjRkNjdjYmQ5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",108394,Three Colors: Blue,8.0,1993
"Harry Habert, owner of a rent office has an original idea: To rent babies from a nearby orphanage to the local families. He rents the Ward brothers to his first customers.","Drama,Family,Comedy",https://www.imdb.com/title/tt0114268/,"https://m.media-amazon.com/images/M/MV5BMjYwMzA3Njg2MF5BMl5BanBnXkFtZTcwOTI1NDMzMQ@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",114268,Rent-a-Kid,5.5,1995
"After his wife divorces him, a Polish immigrant plots to get even with her.","Comedy,Drama,Romance",https://www.imdb.com/title/tt0111507/,"https://m.media-amazon.com/images/M/MV5BNTliYTI1YTctMTE0Mi00NDM0LThjZDgtYmY3NGNiODBjZjAwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111507,Three Colors: White,7.7,1994
A power hungry sorcerer transforms a princess into a swan by day in this tale of everlasting love.,"Animation,Comedy,Family,Fantasy,Musical,Romance",https://www.imdb.com/title/tt0111333/,"https://m.media-amazon.com/images/M/MV5BNDM2OGM1MjAtYjA3Zi00NzEzLWFiOWMtYjg4MDdiMzYzMWVkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",111333,The Swan Princess,6.5,1994
Young Fiona lives with her grandparents in a small fishing village where she takes an active role to unravel the mysterious secrets.,"Drama,Family,Fantasy",https://www.imdb.com/title/tt0111112/,"https://m.media-amazon.com/images/M/MV5BNTY3MTAzMDI4MF5BMl5BanBnXkFtZTcwMjE3NTYyMQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111112,The Secret of Roan Inish,7.5,1994
A self-help advocate struggles to put his dysfunctional family in its place.,"Comedy,Drama",https://www.imdb.com/title/tt0114571/,"https://m.media-amazon.com/images/M/MV5BMTMwODE1MDkxOF5BMl5BanBnXkFtZTcwNTEyNzIyMQ@@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",114571,Stuart Saves His Family,5.3,1995
"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.","Action,Adventure,Sci-Fi",https://www.imdb.com/title/tt0111282/,"https://m.media-amazon.com/images/M/MV5BYWEyYTQzNzQtZTg5OS00NDhkLTg1NjYtMzA5Y2MyYjYzNWQ5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111282,Stargate,7.1,1994
"When a man inadvertently makes Santa fall off of his roof on Christmas Eve, he finds himself magically recruited to take his place.","Comedy,Drama,Family,Fantasy",https://www.imdb.com/title/tt0111070/,"https://m.media-amazon.com/images/M/MV5BMTZlNzk1MjItYjJlYy00MTAxLWJkNjEtZmNiNmVlNjQ4NDE5XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111070,The Santa Clause,6.4,1994
"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.",Drama,https://www.imdb.com/title/tt0111161/,"https://m.media-amazon.com/images/M/MV5BMDFkYTc0MGEtZmNhMC00ZDIzLWFmNTEtODM1ZmRlYWMwMWFmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111161,The Shawshank Redemption,9.3,1994
"After his brother tries to kill him, a man survives only to find himself in another man's body.","Drama,Thriller",https://www.imdb.com/title/tt0108260/,"https://m.media-amazon.com/images/M/MV5BOTc0ODlkMzEtNjE5My00ODA2LTg5ZjMtYWFjOTE1ZmNmMzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",108260,Suture,6.6,1993
A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.,"Action,Crime,Drama,Romance,Thriller",https://www.imdb.com/title/tt0111255/,"https://m.media-amazon.com/images/M/MV5BYjMwZDMwZTItMTc2MC00NDRlLWI3YmUtNTg0ZmQ3MzdhNDJmXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",111255,The Specialist,5.5,1994
Three friends discover their new flatmate dead but loaded with cash.,"Crime,Thriller",https://www.imdb.com/title/tt0111149/,"https://m.media-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111149,Shallow Grave,7.3,1994
"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.","Comedy,Crime",https://www.imdb.com/title/tt0114594/,"https://m.media-amazon.com/images/M/MV5BZjNhZmVmZGQtMTQ3OS00YWEzLThjMWUtMWFiNjA3YzQ1Yjg0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL__QL50.jpg",114594,Swimming with Sharks,7.1,1994
"This Oscar nominated film is the story of two men who are opposites, one gay, the other straight, one a fierce communist, the other a fierce individualist, one suspicious, the other accepting, and how they come to love each other.","Comedy,Drama,Romance",https://www.imdb.com/title/tt0106966/,"https://m.media-amazon.com/images/M/MV5BMzhjMDQ1YTctNTNmNS00NDZjLWFjYjUtM2FhZTA2NmYxZjJlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",106966,Strawberry and Chocolate,7.5,1993
"While on detention, a group of misfits and slackers have to write a letter to the President explaining what is wrong with the education system. There is only one problem, the President ...","Adventure,Comedy",https://www.imdb.com/title/tt0113936/,"https://m.media-amazon.com/images/M/MV5BMzNjNDA3MjEtZDMzZi00YTIzLWE5MzYtYzg1NDE3MjNjMmY4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",113936,Senior Trip,5.6,1995
"A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.","Action,Comedy,Sci-Fi",https://www.imdb.com/title/tt0114614/,"https://m.media-amazon.com/images/M/MV5BMzc0NjBmMzgtMTUxMS00YWFjLTk4NTYtNjE4NTJhOTU3ZTYwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114614,Tank Girl,5.3,1995
"A widowed father has to deal with two complex issues: while he is searching for ""Miss Right,"" his son, who is in his 20s and gay, is searching for ""Mr. Right.""","Comedy,Drama",https://www.imdb.com/title/tt0111309/,"https://m.media-amazon.com/images/M/MV5BMTA0NjExNjQ3NTdeQTJeQWpwZ15BbWU3MDczNjcyOTQ@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111309,The Sum of Us,7.3,1994
A man on the run is hunted by a demon known as the Collector.,"Action,Fantasy,Horror,Thriller",https://www.imdb.com/title/tt0114608/,"https://m.media-amazon.com/images/M/MV5BNGM3N2VmNDQtNWMwNC00MDI5LThhNzYtNTlkZjkwZTJlNTRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL__QL50.jpg",114608,Tales from the Crypt: Demon Knight,6.7,1995
"After Fugui and Jiazhen lose their personal fortunes, they raise a family and survive difficult cultural changes during 1940s to 1970s China.","Drama,War",https://www.imdb.com/title/tt0110081/,"https://m.media-amazon.com/images/M/MV5BMWQ2OTRlNzMtM2ZiNi00YzlkLWIyNjEtNjg2NGIzYjc1NmEwXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",110081,To Live,8.3,1994
A funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.,"Crime,Horror,Thriller",https://www.imdb.com/title/tt0114609/,"https://m.media-amazon.com/images/M/MV5BMDZjYTMzZDEtYjJkNS00MTI1LTgyZDctM2FlYjk2NDMyNTQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114609,Tales from the Hood,6.3,1995
"With the help of long presumed dead Captain Kirk, Captain Picard must stop a renegade scientist willing to murder on a planetary scale in order to enter a space matrix.","Action,Adventure,Mystery,Sci-Fi,Thriller",https://www.imdb.com/title/tt0111280/,"https://m.media-amazon.com/images/M/MV5BNjFiMzc4YzAtNGMzYS00NjI0LWJhYTYtN2JiOTI2ODczYzE3XkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111280,Star Trek: Generations,6.6,1994
"In 1915, T.S. (Tom) Eliot and Vivienne Haigh-Wood elope, but her longstanding gynecological and emotional problems disrupt their planned honeymoon. Her father is angry because Tom's poetry ...","Biography,Drama,Romance",https://www.imdb.com/title/tt0111454/,"https://m.media-amazon.com/images/M/MV5BZDYzOGZlNzUtMGQ4Mi00OTVmLWEyMWYtN2Q4ZjE4N2MwZjg0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111454,Tom & Viv,6.5,1994
"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business.","Adventure,Comedy",https://www.imdb.com/title/tt0114694/,"https://m.media-amazon.com/images/M/MV5BNTMwZGU3MGUtZWE0Ni00YzExLWIyY2MtMmNmMDlmYTdmNzFkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114694,Tommy Boy,7.1,1995
A small town's women give birth to unfriendly alien children posing as humans.,"Horror,Sci-Fi,Thriller",https://www.imdb.com/title/tt0114852/,"https://m.media-amazon.com/images/M/MV5BNTY5MzEwMjctMmQ1MS00YThmLWJhMjQtYzMxOWZlNTEyNGM5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114852,Village of the Damned,5.6,1995
A recovering gambling addict attempts to reconcile with his family and friends but finds trouble and temptation when caught between feelings for his ex-wife and her dangerous hoodlum boyfriend.,"Crime,Thriller",https://www.imdb.com/title/tt0114788/,"https://m.media-amazon.com/images/M/MV5BMThkNTIwZjItMjg2Ni00MGRiLWIxYTgtOThhODE2ZGNlZTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114788,The Underneath,6.2,1995
"In 1972 Vietnam, a group of United States Marines are sent in to rescue several POW officers. The Landing Zone (LZ) which should have been ""cold"" actually turns out to indeed be very ""hot"" ...","Drama,War",https://www.imdb.com/title/tt0114888/,"https://m.media-amazon.com/images/M/MV5BNGZiMzlhMDItMmUxOC00NzA1LTkyMzItMzRhMmZjOWM0ZjBhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR3,0,182,268_AL__QL50.jpg",114888,The Walking Dead,4.8,1995
"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror.","Action,Crime,Sci-Fi,Thriller",https://www.imdb.com/title/tt0114857/,"https://m.media-amazon.com/images/M/MV5BZWRmMTNlZDEtZTExYi00Y2E4LTg5YjItODFlNWY0Mzc4MDZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114857,Virtuosity,5.6,1995
A hopeless romantic Chicago Transit Authority token collector is mistaken for the fiancée of a coma patient.,"Comedy,Drama,Romance",https://www.imdb.com/title/tt0114924/,"https://m.media-amazon.com/images/M/MV5BMTU5NjU4NDUzMl5BMl5BanBnXkFtZTgwMjc4NDgzMTE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",114924,While You Were Sleeping,6.7,1995
"New York actors rehearse Chekhov's ""Uncle Vanya"" in a dilapidated theatre.","Comedy,Drama,Romance",https://www.imdb.com/title/tt0111590/,"https://m.media-amazon.com/images/M/MV5BZDQ1ODk1NDEtOWRkYi00ZTcyLThjNTItZTZlN2VkYTRiNGFkXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111590,Vanya on 42nd Street,7.4,1994
"After his father's death, Gilbert has to care for his mentally-disabled brother, Arnie, and his morbidly obese mother. This situation is suddenly challenged though, when love unexpectedly walks into his life.",Drama,https://www.imdb.com/title/tt0108550/,"https://m.media-amazon.com/images/M/MV5BY2EyZDlhNjItODYzNi00Mzc3LWJjOWUtMTViODU5MTExZWMyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",108550,What's Eating Gilbert Grape,7.8,1993
"Twenty-two year old Chinese-Canadian Jade Li comes from a traditional Chinese family, who try to put on the perfect public persona at all cost so as to ""save face"". One primary part of this...","Drama,Romance",https://www.imdb.com/title/tt0109655/,"https://m.media-amazon.com/images/M/MV5BNDBhZDBkZmYtYTM0Yy00ZGViLWExOGItMWQxYjI1OGM4ODZjXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_UY268_CR1,0,182,268_AL__QL50.jpg",109655,Double Happiness,7.1,1994
"Vietnam War vet Stephen Simmons must deal with a war of a different sort between his son and their friends, and a rival group of children. He also must deal with his own personal and ...",Drama,https://www.imdb.com/title/tt0111667/,"https://m.media-amazon.com/images/M/MV5BNzdiNTFjMWYtOWUyYi00NTI3LTk5MzYtNTUzMGY3MDM3NTMxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL__QL50.jpg",111667,The War,6.7,1994
